"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly/W",""
"Pruco Life Insurance Company            ","A+","Term Elite 20  (<250K PruXpress ONLY)","1,143.00","1,143.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 20  (<250K PruXpress ONLY/WA)","1,143.00","1,143.00","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 20  (NY/<250K PruXpress ONLY)","1,143.00","1,143.00","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 20 Year Term","1,150.00","1,150.00","Rg"
"Fidelity Life Association               ","A-","SI - Rapid Decision Term - 20 Year","1,172.04","1,172.04","Rg"
"Western-Southern Life Assurance Company ","A+","20-Year Guaranteed Level Term","1,206.00","1,206.00","Rg"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 20 Year Level","1,239.00","1,239.00","Rg"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 20 Year (non-med)","1,242.00","1,242.00","Rg"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 20  (Simplified Issue)","1,247.40","1,247.40","Rg"
"National Western Life Insurance Company ","A","Living Benefit Term 20","1,348.00","1,348.00","Rg"
"Transamerica Life Insurance Company     ","A+","SI- Trendsetter Express 20  (Std Exp)","1,589.00","1,589.00","Rg"
"Transamerica Life Insurance Company     ","A+","SI - Trendsetter LB 20  (Std Express)","1,669.00","1,669.00","Rg"
"Farmers New World Life Insurance Company","A","Simple Term - 20 Year","1,831.00","1,831.00","Rg"
"30 Year Level Term Guaranteed","","","","",""
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 30","1,014.00","1,014.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","OPTerm 30","1,051.00","1,051.00","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 30 Year","1,056.00","1,056.00","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 30 Year Term","1,066.00","1,066.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 30 Year Term","1,066.00","1,066.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-30  (NV, NJ, OR)","1,088.00","1,088.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 30 Year","1,106.00","1,106.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 30 Year  (OR)","1,106.00","1,106.00","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 30  (MD)","1,108.50","1,108.50","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 30 - 30 Year Term","1,118.00","1,118.00","Pf"
"Centrian Life Insurance                 ","A+","T-30/30 - 30 Year Term","1,121.00","1,121.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-30/30 - 30 Year Term","1,121.00","1,121.00","Pf"
"Symetra Life Insurance Company          ","A","30 Year Level Term","1,123.00","1,123.00","Pf"
"Symetra Life Insurance Company          ","A","30 Year Level Term  (WA)","1,123.00","1,123.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-30  (NV, NJ, OR)","1,127.00","1,127.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 30","1,140.00","1,140.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 30  (MD)","1,140.00","1,140.00","Pf"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 30 Year Level","1,141.00","1,141.00","P+"
"Midland National Life Insurance Company ","A+","Premier CS6 - 30 Year Term","1,152.00","1,152.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 30","1,152.00","1,152.00","Pf"
"Western-Southern Life Assurance Company ","A+","30-Year Guaranteed Level Term","1,160.00","1,160.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 30","1,184.00","1,184.00","Rg"
"EMC National Life Company               ","A-","Term Select - 30 Year","1,186.00","1,186.00","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 30","1,215.50","1,215.50","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 30","1,215.50","1,215.50","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 30 (<250K PruXpress ONLY)","1,227.00","1,227.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 30 (<250K PruXpress / WA)","1,227.00","1,227.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 30 (NY/<250K PruXpress)","1,227.00","1,227.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 30 Year","1,244.00","1,244.00","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 30 Year  (OR)","1,244.00","1,244.00","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 30","1,258.00","1,258.00","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 30","1,291.00","1,291.00","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 30  (MD)","1,297.50","1,297.50","Rg"
"William Penn Life Insurance Co of NY    ","A+","OPTerm 30","1,298.00","1,298.00","Rg"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 30 Year Level","1,300.00","1,300.00","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 30 Year","1,306.00","1,306.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 30-Year","1,308.00","1,308.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 30-Year","1,308.00","1,308.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 30-Year  (NY)","1,308.00","1,308.00","Pf"
"Motorists Life Insurance Company        ","A-","Your Term Life - 30-Year Plan","1,317.00","1,317.00","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 30 Year Term","1,318.00","1,318.00","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 30 Year Term","1,318.00","1,318.00","Rg"
"AAA Life Insurance Company              ","A-","30 Year Level Term","1,323.78","1,323.78","Pf"
"Midland National Life Insurance Company ","A+","Premier CS6 - 30 Year Term","1,327.00","1,327.00","Rg"
"North American Co for Life and Health   ","A+","ADDvantage 30","1,327.00","1,327.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-30","1,346.00","1,346.00","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 30","1,358.00","1,358.00","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 30       (CA, IN, OR, PA)","1,358.00","1,358.00","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 30","1,358.00","1,358.00","Pf"
"Symetra Life Insurance Company          ","A","30 Year Level Term","1,363.00","1,363.00","Rg"
"Symetra Life Insurance Company          ","A","30 Year Level Term  (WA)","1,363.00","1,363.00","Rg"
"Banner Life Insurance Company           ","A+","OPTerm 30 - 30 Year Term","1,365.00","1,365.00","Rg"
"TIAA-CREF Life Insurance Company        ","A++","30-Year Level Term","1,366.80","1,366.80","Rg"
"TIAA-CREF Life Insurance Company        ","A++","30-Year Level Term  (NY)","1,366.80","1,366.80","Rg"
"Centrian Life Insurance                 ","A+","T-30/30 - 30 Year Term","1,368.00","1,368.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 30 (<250K PruXpress ONLY)","1,368.00","1,368.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 30 (<250K PruXpress / WA)","1,368.00","1,368.00","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 30 (NY/<250K PruXpress)","1,368.00","1,368.00","Rg"
"Savings Bank Life Insurance Co of MA    ","A+","T-30/30 - 30 Year Term","1,368.00","1,368.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 30","1,372.00","1,372.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 30  (MD)","1,372.00","1,372.00","Rg"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 30","1,384.50","1,384.50","Rg"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 30","1,384.50","1,384.50","Rg"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 30 Year","1,389.00","1,389.00","Rg"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 30 Year","1,389.00","1,389.00","Rg"
"EMC National Life Company               ","A-","Term Select - 30 Year","1,392.00","1,392.00","Rg"
"Symetra Life Insurance Company          ","A","30 Year Level Term  (2005)","1,394.00","1,394.00","Pf"
"Western-Southern Life Assurance Company ","A+","eTerm 30 - Guaranteed Level Term","1,397.00","1,397.00","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 30 Year","1,417.20","1,417.20","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite - 30 Year  (w/ext conv.)","1,425.57","1,425.57","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 30  (<250K PruXpress ONLY)","1,431.00","1,431.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 30  (<250K PruXpress ONLY/WA)","1,431.00","1,431.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 30  (NY/<250K PruXpress ONLY)","1,431.00","1,431.00","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 30","1,435.00","1,435.00","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 30","1,442.00","1,442.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 30-Year","1,447.00","1,447.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 30-Year","1,447.00","1,447.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 30-Year  (NY)","1,447.00","1,447.00","Rg"
"Transamerica Life Insurance Company     ","A+","SI - Trendsetter Express 30 (Choice/Std)","1,453.00","1,453.00","Rg"
"Royal Neighbors of America              ","A-","Royal Advantage 30 - 30 Year Level Term","1,472.00","1,472.00","Rg"
"Americo Financial Life and Annuity Ins. ","A-","Home Mortgage Series 100 - 30/30 year","1,478.00","1,478.00","Rg"
"Fidelity Life Association               ","A-","SI - Rapid Decision Term - 30 Year","1,483.03","1,483.03","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-30","1,492.00","1,492.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 30","1,507.00","1,507.00","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 30","1,519.00","1,519.00","Rg"
"AAA Life Insurance Company              ","A-","30 Year Level Term","1,527.44","1,527.44","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 30  (<250K PruXpress ONLY)","1,597.00","1,597.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 30  (<250K PruXpress ONLY/WA)","1,597.00","1,597.00","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 30  (NY/<250K PruXpress ONLY)","1,597.00","1,597.00","Rg"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 30 Year Level","1,608.00","1,608.00","Rg"
"National Western Life Insurance Company ","A","Living Benefit Term 30","1,621.00","1,621.00","Rg"
"Symetra Life Insurance Company          ","A","30 Year Level Term  (2005)","1,624.00","1,624.00","Rg"
"Motorists Life Insurance Company        ","A-","Your Term Life - 30-Year Plan","1,627.00","1,627.00","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 30 Year","1,648.80","1,648.80","Rg"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 30","1,669.00","1,669.00","Rg"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 30-Year","1,711.30","1,711.30","Rg"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 30-Year  (WA)","1,711.30","1,711.30","Rg"
"Western-Southern Life Assurance Company ","A+","eTerm 30 - Guaranteed Level Term","1,744.00","1,744.00","Rg"
"Western-Southern Life Assurance Company ","A+","30-Year Guaranteed Level Term","1,752.00","1,752.00","Rg"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 30 Year (non-med)","1,831.00","1,831.00","Rg"
"Transamerica Life Insurance Company     ","A+","SI - Trendsetter Express 30  (Std Exp)","2,048.00","2,048.00","Rg"
"Transamerica Life Insurance Company     ","A+","SI - Trendsetter LB 30  (Std Express)","2,133.00","2,133.00","Rg"
"Farmers New World Life Insurance Company","A","Simple Term - 30 Year","2,270.00","2,270.00","Rg"
