"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly/W",""
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","1,493.50","1,493.50","Rg"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","1,495.00","1,495.00","Rg"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","1,500.00","1,500.00","Rg"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","1,500.00","1,500.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","1,512.50","1,512.50","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10","1,522.50","1,522.50","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","1,525.00","1,525.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","1,525.00","1,525.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","1,525.00","1,525.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","1,525.00","1,525.00","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","1,525.00","1,525.00","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","1,527.50","1,527.50","Rg"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","1,555.00","1,555.00","Rg"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","1,555.00","1,555.00","Rg"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","1,562.00","1,562.00","Rg"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","1,572.50","1,572.50","Rg"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10  (xtended conversion)","1,575.00","1,575.00","Rg"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","1,577.50","1,577.50","Rg"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 10-Year","1,583.63","1,583.63","Rg"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","1,587.50","1,587.50","R+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","1,610.00","1,610.00","P+"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","1,622.50","1,622.50","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","1,640.00","1,640.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","1,640.00","1,640.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","1,640.00","1,640.00","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","1,640.00","1,640.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","1,645.00","1,645.00","P+"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","1,655.00","1,655.00","R+"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 10  (Simplified Issue)","1,655.00","1,655.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","1,657.50","1,657.50","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","1,657.50","1,657.50","Rg"
"Pan-American Life Insurance Company     ","A","10-Year Level Term","1,667.50","1,667.50","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","1,667.50","1,667.50","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","1,702.50","1,702.50","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","1,702.50","1,702.50","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","1,707.50","1,707.50","Pf"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","1,720.00","1,720.00","P+"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","1,772.50","1,772.50","Rg"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","1,810.00","1,810.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","1,832.50","1,832.50","R+"
"Columbian Life Insurance Company        ","A-","Term Line 10 - 10 Year R&C Term","1,857.50","1,857.50","Rg"
"Columbian Mutual Life Insurance Company ","A-","Term Line 10 - 10 Year R&C Term","1,857.50","1,857.50","Rg"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","1,857.50","1,857.50","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","1,882.50","1,882.50","R+"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","1,930.00","1,930.00","Pf"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","1,932.50","1,932.50","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","1,947.50","1,947.50","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","1,980.00","1,980.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","2,040.00","2,040.00","Rg"
"The Paul Revere Life Insurance Company  ","A","Selector 10 - 10 Year Term","2,095.00","2,095.00","Rg"
"Pacific Guardian Life Insurance Co, Ltd.","A","Ten Year Term","2,135.00","2,135.00","Rg"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","2,220.00","2,220.00","Rg"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","2,252.50","2,252.50","Rg"
"20 Year Level Term Guaranteed","","","","",""
"American General Life Insurance Company ","A","Select-a-Term - 20 Year","1,006.20","1,006.20","P+"
"TIAA-CREF Life Insurance Company        ","A++","20-Year Level Term","1,019.92","1,019.92","P+"
"TIAA-CREF Life Insurance Company        ","A++","20-Year Level Term  (NY)","1,019.92","1,019.92","P+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 20","1,064.00","1,064.00","P+"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 20","1,064.00","1,064.00","P+"
"AAA Life Insurance Company              ","A-","20 Year Level Term","1,086.47","1,086.47","P+"
"Midland National Life Insurance Company ","A+","Premier CS6 - 20 Year Term","1,090.00","1,090.00","P+"
"North American Co for Life and Health   ","A+","ADDvantage 20","1,090.00","1,090.00","P+"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 20 Year Term","1,155.00","1,155.00","P+"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 20 Year Term","1,155.00","1,155.00","P+"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 20","1,187.50","1,187.50","P+"
"American General Life Insurance Company ","A","Select-a-Term - 20 Year","1,197.95","1,197.95","Pf"
"Principal Life Insurance Company        ","A+","20-Year Term (2014)","1,210.00","1,210.00","P+"
"Principal National Life Insurance Co    ","A+","20-Year Term (2014)","1,210.00","1,210.00","P+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 20","1,214.00","1,214.00","P+"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 20","1,214.00","1,214.00","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 20","1,217.50","1,217.50","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 20 Year","1,220.00","1,220.00","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 20 Year","1,220.00","1,220.00","P+"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20  (issue ages 51+)","1,224.50","1,224.50","P+"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20  (NY)","1,224.50","1,224.50","P+"
"TIAA-CREF Life Insurance Company        ","A++","20-Year Level Term","1,236.95","1,236.95","Pf"
"TIAA-CREF Life Insurance Company        ","A++","20-Year Level Term  (NY)","1,236.95","1,236.95","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year","1,245.00","1,245.00","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite - 20 Year  (w/ext conv.)","1,246.17","1,246.17","P+"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 20 Year","1,254.00","1,254.00","P+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 20","1,260.00","1,260.00","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress ONLY)","1,260.00","1,260.00","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress / WA)","1,260.00","1,260.00","P+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 20 (NY/<250K PruXpr ONLY)","1,260.00","1,260.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year Plus","1,267.50","1,267.50","P+"
"National Benefit Life Insurance Company ","A+","Custom Advantage - 20 Year","1,285.00","1,285.00","P+"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 20 Year","1,285.00","1,285.00","P+"
"AAA Life Insurance Company              ","A-","20 Year Level Term","1,322.09","1,322.09","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 20","1,329.00","1,329.00","Pf"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 20","1,329.00","1,329.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 20 Year Term II  (VI)","1,332.50","1,332.50","P+"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term","1,332.50","1,332.50","P+"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term  (OR)","1,332.50","1,332.50","P+"
"ReliaStar Life Insurance of NY          ","A","TermSmart 20 - 20 Year Term  (NY)","1,332.50","1,332.50","P+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 20 Year","1,335.00","1,335.00","P+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 20 Year  (OR)","1,335.00","1,335.00","P+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 20  (xtended conversion)","1,345.00","1,345.00","P+"
"Pruco Life Insurance Company            ","A+","Term Elite 20  (<250K PruXpress ONLY)","1,345.00","1,345.00","P+"
"Pruco Life Insurance Company            ","A+","Term Elite 20  (<250K PruXpress ONLY/WA)","1,345.00","1,345.00","P+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 20  (NY/<250K PruXpress ONLY)","1,345.00","1,345.00","P+"
"Principal Life Insurance Company        ","A+","20-Year Term (2014)","1,349.00","1,349.00","Pf"
"Principal National Life Insurance Co    ","A+","20-Year Term (2014)","1,349.00","1,349.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 20-Year","1,352.50","1,352.50","P+"
"Midland National Life Insurance Company ","A+","Premier CS6 - 20 Year Term","1,355.00","1,355.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 20","1,355.00","1,355.00","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 20 Year Term","1,377.50","1,377.50","P+"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 20 Year Term","1,380.00","1,380.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 20 Year Term","1,380.00","1,380.00","Pf"
"New York Life Insurance Company         ","A++","20 Year Level Term (20LCT)","1,380.00","1,380.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20","1,385.00","1,385.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MS, PA, TX & VT)","1,385.00","1,385.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MD)","1,385.00","1,385.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (OR)","1,385.00","1,385.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 20","1,385.00","1,385.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MS, PA, TX & VT)","1,385.00","1,385.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MD)","1,385.00","1,385.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 20  (OR)","1,385.00","1,385.00","P+"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 20","1,397.50","1,397.50","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year","1,405.00","1,405.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress ONLY)","1,417.50","1,417.50","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress / WA)","1,417.50","1,417.50","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 20 (NY/<250K PruXpr ONLY)","1,417.50","1,417.50","Pf"
"Midland National Life Insurance Company ","A+","Executive CS3 - 20 Year Term","1,422.50","1,422.50","P+"
"Banner Life Insurance Company           ","A+","OPTerm 20 - 20 Year Term","1,425.00","1,425.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20","1,425.00","1,425.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20  (MD)","1,425.00","1,425.00","P+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 20","1,440.00","1,440.00","P+"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 20-Year","1,442.00","1,442.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year Plus","1,445.00","1,445.00","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 20","1,455.00","1,455.00","P+"
"National Benefit Life Insurance Company ","A+","Custom Advantage - 20 Year","1,460.00","1,460.00","Pf"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 20 Year","1,460.00","1,460.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 20 Year","1,470.00","1,470.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 20 Year  (OR)","1,470.00","1,470.00","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 20 Year","1,470.00","1,470.00","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 20 Year","1,470.00","1,470.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20  (issue ages 51+)","1,477.00","1,477.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20  (NY)","1,477.00","1,477.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-20 - 20 Year Level Term","1,477.50","1,477.50","P+"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term","1,480.00","1,480.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term  (OR)","1,480.00","1,480.00","Pf"
"ReliaStar Life Insurance of NY          ","A","TermSmart 20 - 20 Year Term  (NY)","1,480.00","1,480.00","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 20","1,482.50","1,482.50","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 20       (CA, IN, OR, PA)","1,482.50","1,482.50","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 20","1,482.50","1,482.50","P+"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 20 Year","1,482.50","1,482.50","P+"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 20 Year","1,482.50","1,482.50","P+"
"New York Life Insurance Company         ","A++","20 Year Level Term (20LCT)","1,488.00","1,488.00","Pf"
"EMC National Life Company               ","A-","Term Select - 20 Year","1,492.50","1,492.50","P+"
"Centrian Life Insurance                 ","A+","T-20/20 - 20 Year Term","1,495.00","1,495.00","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-20/20 - 20 Year Term","1,495.00","1,495.00","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite - 20 Year  (w/ext conv.)","1,501.42","1,501.42","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 20  (<250K PruXpress ONLY)","1,520.00","1,520.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 20  (<250K PruXpress ONLY/WA)","1,520.00","1,520.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 20  (NY/<250K PruXpress ONLY)","1,520.00","1,520.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-20  (NV, NJ, OR)","1,525.00","1,525.00","P+"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 20","1,530.00","1,530.00","P+"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 20","1,530.00","1,530.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20","1,535.00","1,535.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MS, PA, TX & VT)","1,535.00","1,535.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MD)","1,535.00","1,535.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (OR)","1,535.00","1,535.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20","1,535.00","1,535.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MS, PA, TX & VT)","1,535.00","1,535.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MD)","1,535.00","1,535.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20  (OR)","1,535.00","1,535.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-20","1,535.00","1,535.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 20-Year","1,535.00","1,535.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 20-Year  (NY)","1,535.00","1,535.00","P+"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 20 Year","1,539.00","1,539.00","Pf"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 20  (xtended conversion)","1,552.50","1,552.50","P+"
"American General Life Insurance Company ","A","Select-a-Term - 20 Year","1,555.45","1,555.45","R+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 20 Year Term","1,565.00","1,565.00","P+"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 20","1,567.50","1,567.50","Pf"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 20","1,567.50","1,567.50","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 20","1,567.50","1,567.50","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 20 - 20 Year Term","1,572.50","1,572.50","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20","1,575.00","1,575.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20  (MD)","1,575.00","1,575.00","Pf"
"Farmers New World Life Insurance Company","A","Value Term - 20 Year","1,578.50","1,578.50","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 20-Year","1,587.50","1,587.50","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 20","1,602.50","1,602.50","P+"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 20","1,607.50","1,607.50","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 20","1,617.50","1,617.50","Pf"
"Royal Neighbors of America              ","A-","Royal Advantage 20 - 20 Year Level Term","1,617.50","1,617.50","P+"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 20 Year","1,622.50","1,622.50","P+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 20 Year","1,622.50","1,622.50","R+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 20 Year  (OR)","1,622.50","1,622.50","R+"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 20-Year","1,624.50","1,624.50","P+"
"Midland National Life Insurance Company ","A+","Executive CS3 - 20 Year Term","1,627.50","1,627.50","Pf"
"Principal Life Insurance Company        ","A+","20-Year Term (2014)","1,630.00","1,630.00","R+"
"Principal National Life Insurance Co    ","A+","20-Year Term (2014)","1,630.00","1,630.00","R+"
"AAA Life Insurance Company              ","A-","20 Year Level Term","1,632.98","1,632.98","R+"
"Sunset Life Insurance Company of America","A-","Term 20 - 20 Year Term","1,637.50","1,637.50","P+"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 20  (Simplified Issue)","1,652.50","1,652.50","Pf"
"Symetra Life Insurance Company          ","A","20 Year Level Term","1,652.50","1,652.50","Pf"
"Symetra Life Insurance Company          ","A","20 Year Level Term  (WA)","1,652.50","1,652.50","Pf"
"Centrian Life Insurance                 ","A+","T-20/20 - 20 Year Term","1,660.00","1,660.00","Pf"
"EMC National Life Company               ","A-","Term Select - 20 Year","1,660.00","1,660.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-20 - 20 Year Level Term","1,660.00","1,660.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-20/20 - 20 Year Term","1,660.00","1,660.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 20 Year Term II  (VI)","1,667.50","1,667.50","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 20","1,680.00","1,680.00","R+"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress ONLY)","1,680.00","1,680.00","R+"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress / WA)","1,680.00","1,680.00","R+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 20 (NY/<250K PruXpr ONLY)","1,680.00","1,680.00","R+"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 20 Year","1,682.50","1,682.50","Pf"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 20 Year","1,682.50","1,682.50","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year","1,685.00","1,685.00","R+"
"Pan-American Life Insurance Company     ","A","Sentinel Series 20 - 20-Year Term","1,685.00","1,685.00","P+"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 20 Year","1,697.50","1,697.50","Pf"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 20  (xtended conversion)","1,697.50","1,697.50","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 20","1,740.00","1,740.00","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 20       (CA, IN, OR, PA)","1,740.00","1,740.00","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 20","1,740.00","1,740.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 20-Year","1,740.00","1,740.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 20-Year  (NY)","1,740.00","1,740.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term","1,750.00","1,750.00","R+"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term  (OR)","1,750.00","1,750.00","R+"
"ReliaStar Life Insurance of NY          ","A","TermSmart 20 - 20 Year Term  (NY)","1,750.00","1,750.00","R+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year Plus","1,755.00","1,755.00","R+"
"MTL Insurance Company                   ","A-","SelecTerm-20  (NV, NJ, OR)","1,782.50","1,782.50","Pf"
"Sunset Life Insurance Company of America","A-","Term 20 - 20 Year Term","1,782.50","1,782.50","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-20","1,792.50","1,792.50","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 20","1,795.00","1,795.00","Pf"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 20-Year","1,795.80","1,795.80","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 20  (<250K PruXpress ONLY)","1,807.50","1,807.50","R+"
"Pruco Life Insurance Company            ","A+","Term Elite 20  (<250K PruXpress ONLY/WA)","1,807.50","1,807.50","R+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 20  (NY/<250K PruXpress ONLY)","1,807.50","1,807.50","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20","1,812.50","1,812.50","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MS, PA, TX & VT)","1,812.50","1,812.50","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MD)","1,812.50","1,812.50","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (OR)","1,812.50","1,812.50","R+"
"Genworth Life Insurance Company         ","A","Colony Term 20","1,812.50","1,812.50","R+"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MS, PA, TX & VT)","1,812.50","1,812.50","R+"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MD)","1,812.50","1,812.50","R+"
"Genworth Life Insurance Company         ","A","Colony Term 20  (OR)","1,812.50","1,812.50","R+"
"Western-Southern Life Assurance Company ","A+","eTerm 20 - Guaranteed Level Term","1,837.50","1,837.50","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year","1,845.00","1,845.00","Rg"
"New York Life Insurance Company         ","A++","20 Year Level Term (20LCT)","1,848.00","1,848.00","Rg"
"Banner Life Insurance Company           ","A+","OPTerm 20 - 20 Year Term","1,850.00","1,850.00","R+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20","1,852.50","1,852.50","R+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20  (MD)","1,852.50","1,852.50","R+"
"TIAA-CREF Life Insurance Company        ","A++","20-Year Level Term","1,852.61","1,852.61","Rg"
"TIAA-CREF Life Insurance Company        ","A++","20-Year Level Term  (NY)","1,852.61","1,852.61","Rg"
"Symetra Life Insurance Company          ","A","20 Year Level Term  (2005)","1,867.50","1,867.50","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 20 Year Term","1,877.50","1,877.50","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 20","1,900.00","1,900.00","R+"
"Royal Neighbors of America              ","A-","Royal Advantage 20 - 20 Year Level Term","1,902.50","1,902.50","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year Plus","1,905.00","1,905.00","Rg"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 20 Year","1,908.00","1,908.00","R+"
"National Benefit Life Insurance Company ","A+","Custom Advantage - 20 Year","1,910.00","1,910.00","Rg"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 20 Year","1,910.00","1,910.00","Rg"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 20","1,911.50","1,911.50","Rg"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 20","1,911.50","1,911.50","Rg"
"Western-Southern Life Assurance Company ","A+","eTerm 20 - Guaranteed Level Term","1,922.50","1,922.50","P+"
"Midland National Life Insurance Company ","A+","Premier CS6 - 20 Year Term","1,935.00","1,935.00","Rg"
"North American Co for Life and Health   ","A+","ADDvantage 20","1,935.00","1,935.00","Rg"
"William Penn Life Insurance Co of NY    ","A+","OPTerm 20","1,950.00","1,950.00","P+"
"American General Life Insurance Company ","A","Select-a-Term - 20 Year","1,951.95","1,951.95","Rg"
"EMC National Life Company               ","A-","Term Select - 20 Year","1,955.00","1,955.00","R+"
"Centrian Life Insurance                 ","A+","T-20/20 - 20 Year Term","1,975.00","1,975.00","R+"
"Savings Bank Life Insurance Co of MA    ","A+","T-20/20 - 20 Year Term","1,975.00","1,975.00","R+"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20  (issue ages 51+)","1,991.50","1,991.50","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20  (NY)","1,991.50","1,991.50","Rg"
"Farmers New World Life Insurance Company","A","Value Term - 20 Year","1,996.00","1,996.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-20 - 20 Year Level Term","1,997.50","1,997.50","R+"
