"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly/W",""
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 20 (NY/<250K PruXpr ONLY)","712.50","712.50","Rg"
"New York Life Insurance Company         ","A++","20 Year Level Term (20LCT)","714.00","714.00","Rg"
"Centrian Life Insurance                 ","A+","T-20/20 - 20 Year Term","715.00","715.00","Rg"
"Savings Bank Life Insurance Co of MA    ","A+","T-20/20 - 20 Year Term","715.00","715.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 20","715.00","715.00","Pf"
"Royal Neighbors of America              ","A-","Royal Advantage 20 - 20 Year Level Term","717.50","717.50","Rg"
"Sunset Life Insurance Company of America","A-","Term 20 - 20 Year Term","720.00","720.00","Rg"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 20","722.50","722.50","Rg"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 20 Year","727.50","727.50","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 20 Year Term II  (VI)","727.50","727.50","Rg"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 20 Year","727.50","727.50","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 20","740.00","740.00","Rg"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 20  (xtended conversion)","742.50","742.50","Rg"
"Minnesota Life Insurance Company        ","A+","Advantage Elite - 20 Year  (w/ext conv.)","747.00","747.00","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 20 Year","748.80","748.80","Rg"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 20 Year Term","757.50","757.50","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 20 Year Term","757.50","757.50","Rg"
"Principal Life Insurance Company        ","A+","20-Year Term (2014)","762.50","762.50","Rg"
"Principal National Life Insurance Co    ","A+","20-Year Term (2014)","762.50","762.50","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-20  (NV, NJ, OR)","770.00","770.00","Rg"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 20 Year","775.00","775.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-20","780.00","780.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 20  (<250K PruXpress ONLY)","780.00","780.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 20  (<250K PruXpress ONLY/WA)","780.00","780.00","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 20  (NY/<250K PruXpress ONLY)","780.00","780.00","Rg"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year","787.50","787.50","Rg"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 20 Year Level","795.00","795.00","Pf"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 20  (Simplified Issue)","796.75","796.75","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 20  (250K+)","797.50","797.50","Rg"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 20 Year","800.00","800.00","Rg"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 20 Year","800.00","800.00","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 20 Year","807.50","807.50","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 20 Year  (OR)","807.50","807.50","Rg"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 20 Year","810.00","810.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-20 - 20 Year Level Term","815.00","815.00","Rg"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 20","817.50","817.50","Rg"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year Plus","822.50","822.50","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 20","822.50","822.50","Rg"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 20 Year Term","825.00","825.00","Rg"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 20-Year","842.00","842.00","Rg"
"Pan-American Life Insurance Company     ","A","Sentinel Series 20 - 20-Year Term","845.00","845.00","Rg"
"National Benefit Life Insurance Company ","A+","Custom Advantage - 20 Year","872.50","872.50","Rg"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 20 Year","872.50","872.50","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 20 Year Term","877.50","877.50","Rg"
"Ameritas Life Insurance Corp            ","A","Keystone Term 20","885.00","885.00","Rg"
"Ameritas Life Insurance Corp            ","A","Keystone Term 20       (CA, IN, OR, PA)","885.00","885.00","Rg"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 20","885.00","885.00","Rg"
"Symetra Life Insurance Company          ","A","20 Year Level Term  (2005)","917.50","917.50","Rg"
"Western-Southern Life Assurance Company ","A+","20-Year Guaranteed Level Term","920.00","920.00","Rg"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 20-Year","958.50","958.50","Rg"
"Western-Southern Life Assurance Company ","A+","eTerm 20 - Guaranteed Level Term","970.00","970.00","Rg"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 20 Year","990.00","990.00","Rg"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 20 Year Level","1,007.50","1,007.50","Rg"
"Fidelity Life Association               ","A-","SI - Rapid Decision Term - 20 Year","1,054.95","1,054.95","Rg"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 20 Year (non-med)","1,122.50","1,122.50","Rg"
"Americo Financial Life and Annuity Ins. ","A-","Home Mortgage Series 100 - 20/20 year","1,132.50","1,132.50","Rg"
"National Western Life Insurance Company ","A","Living Benefit Term 20","1,235.00","1,235.00","Rg"
"30 Year Level Term Guaranteed","","","","",""
"William Penn Life Insurance Co of NY    ","A+","OPTerm 30","695.00","695.00","Pf"
"Midland National Life Insurance Company ","A+","Premier CS6 - 30 Year Term","700.00","700.00","Pf"
"Midland National Life Insurance Company ","A+","Premier CS4 - 30 Year Term  (GU)","700.00","700.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 30","700.00","700.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 30 - 30 Year Term","727.50","727.50","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 30","755.00","755.00","Pf"
"Western-Southern Life Assurance Company ","A+","30-Year Guaranteed Level Term","767.50","767.50","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 30","774.00","774.00","Pf"
"Centrian Life Insurance                 ","A+","T-30/30 - 30 Year Term","790.00","790.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-30/30 - 30 Year Term","790.00","790.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 30","792.50","792.50","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 30  (MD)","792.50","792.50","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 30","800.00","800.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 30-Year","800.00","800.00","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 30","800.00","800.00","Pf"
"Symetra Life Insurance Company          ","A","30 Year Level Term","805.00","805.00","Pf"
"Symetra Life Insurance Company          ","A","30 Year Level Term  (WA)","805.00","805.00","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 30  (MD)","817.50","817.50","Pf"
"EMC National Life Company               ","A-","Term Select - 30 Year","820.00","820.00","Pf"
"AAA Life Insurance Company              ","A-","30 Year Level Term","842.43","842.43","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 30","845.00","845.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 30 (<250K PruXpress ONLY)","852.50","852.50","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 30 (<250K PruXpress / WA)","852.50","852.50","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 30 (NY/<250K PruXpress)","852.50","852.50","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 30 Year","857.50","857.50","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 30 Year","857.50","857.50","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 30 Year","860.00","860.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 30 Year  (OR)","860.00","860.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 30","862.50","862.50","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 30 Year","877.80","877.80","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite - 30 Year  (w/ext conv.)","881.12","881.12","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 30  (250K+)","882.50","882.50","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 30 Year","885.00","885.00","Pf"
"Principal Life Insurance Company        ","A+","30-Year Term (2014)","885.00","885.00","Pf"
"Principal National Life Insurance Co    ","A+","30-Year Term (2014)","885.00","885.00","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 30 Year Term","917.50","917.50","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 30 Year Term","917.50","917.50","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 30 Year Term II  (VI)","917.50","917.50","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 30-Year","920.00","920.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 30-Year  (NY)","920.00","920.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 30","920.00","920.00","Pf"
"Motorists Life Insurance Company        ","A-","Your Term Life - 30-Year Plan","924.50","924.50","Pf"
"William Penn Life Insurance Co of NY    ","A+","OPTerm 30","925.00","925.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 30  (<250K PruXpress ONLY)","927.50","927.50","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 30  (<250K PruXpress ONLY/WA)","927.50","927.50","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 30  (NY/<250K PruXpress ONLY)","927.50","927.50","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 30","942.50","942.50","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-30  (NV, NJ, OR)","942.50","942.50","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 30","944.00","944.00","Rg"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 30 Year Level","952.50","952.50","P+"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 30 Level  (WA)","952.50","952.50","P+"
"Midland National Life Insurance Company ","A+","Premier CS6 - 30 Year Term","952.50","952.50","Rg"
"Midland National Life Insurance Company ","A+","Premier CS4 - 30 Year Term  (GU)","952.50","952.50","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-30","952.50","952.50","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 30","952.50","952.50","Rg"
"Banner Life Insurance Company           ","A+","OPTerm 30 - 30 Year Term","957.50","957.50","Rg"
"TIAA-CREF Life Insurance Company        ","A++","30-Year Level Term","970.47","970.47","Rg"
"TIAA-CREF Life Insurance Company        ","A++","30-Year Level Term  (NY)","970.47","970.47","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 30","980.00","980.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 30  (MD)","980.00","980.00","Rg"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 30","982.50","982.50","Rg"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 30","982.50","982.50","Rg"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 30  (MD)","995.00","995.00","Rg"
"Farmers New World Life Insurance Company","A","Value Term - 30 Year","1,016.00","1,016.00","Pf"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 30 Year","1,032.00","1,032.00","Pf"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 30 Year","1,040.00","1,040.00","Pf"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 30 Year","1,040.00","1,040.00","Pf"
"Symetra Life Insurance Company          ","A","30 Year Level Term  (2005)","1,040.00","1,040.00","Pf"
"AAA Life Insurance Company              ","A-","30 Year Level Term","1,043.52","1,043.52","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 30-Year","1,045.00","1,045.00","Rg"
"EMC National Life Company               ","A-","Term Select - 30 Year","1,057.50","1,057.50","Rg"
"Centrian Life Insurance                 ","A+","T-30/30 - 30 Year Term","1,060.00","1,060.00","Rg"
"Savings Bank Life Insurance Co of MA    ","A+","T-30/30 - 30 Year Term","1,060.00","1,060.00","Rg"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 30 Year","1,065.00","1,065.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 30 (<250K PruXpress ONLY)","1,065.00","1,065.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 30 (<250K PruXpress / WA)","1,065.00","1,065.00","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 30 (NY/<250K PruXpress)","1,065.00","1,065.00","Rg"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 30 Year","1,065.00","1,065.00","Rg"
"Symetra Life Insurance Company          ","A","30 Year Level Term","1,065.00","1,065.00","Rg"
"Symetra Life Insurance Company          ","A","30 Year Level Term  (WA)","1,065.00","1,065.00","Rg"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 30","1,070.00","1,070.00","Rg"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 30 Year Level","1,080.00","1,080.00","Pf"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 30 Level  (WA)","1,080.00","1,080.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 30","1,085.00","1,085.00","Rg"
"Minnesota Life Insurance Company        ","A+","Advantage Elite - 30 Year  (w/ext conv.)","1,094.25","1,094.25","Rg"
"Western-Southern Life Assurance Company ","A+","eTerm 30 - Guaranteed Level Term","1,102.50","1,102.50","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 30 Year","1,117.80","1,117.80","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 30  (250K+)","1,122.50","1,122.50","Rg"
"Western-Southern Life Assurance Company ","A+","30-Year Guaranteed Level Term","1,122.50","1,122.50","Rg"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 30","1,125.00","1,125.00","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 30 Year","1,135.00","1,135.00","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 30 Year  (OR)","1,135.00","1,135.00","Rg"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 30 Year","1,145.00","1,145.00","Rg"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 30 Year Term","1,145.00","1,145.00","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 30 Year Term","1,145.00","1,145.00","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 30 Year Term II  (VI)","1,145.00","1,145.00","Rg"
"Principal Life Insurance Company        ","A+","30-Year Term (2014)","1,147.50","1,147.50","Rg"
"Principal National Life Insurance Co    ","A+","30-Year Term (2014)","1,147.50","1,147.50","Rg"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 30  (xtended conversion)","1,152.50","1,152.50","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-30  (NV, NJ, OR)","1,160.00","1,160.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 30  (<250K PruXpress ONLY)","1,162.50","1,162.50","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 30  (<250K PruXpress ONLY/WA)","1,162.50","1,162.50","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 30  (NY/<250K PruXpress ONLY)","1,162.50","1,162.50","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 30","1,162.50","1,162.50","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 30-Year","1,167.50","1,167.50","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 30-Year  (NY)","1,167.50","1,167.50","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-30","1,170.00","1,170.00","Rg"
"Royal Neighbors of America              ","A-","Royal Advantage 30 - 30 Year Level Term","1,235.00","1,235.00","Rg"
"Ameritas Life Insurance Corp            ","A","Keystone Term 30","1,255.00","1,255.00","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 30       (CA, IN, OR, PA)","1,255.00","1,255.00","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 30","1,255.00","1,255.00","Pf"
"Farmers New World Life Insurance Company","A","Value Term - 30 Year","1,256.00","1,256.00","Rg"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 30 Year","1,290.00","1,290.00","Rg"
"Motorists Life Insurance Company        ","A-","Your Term Life - 30-Year Plan","1,319.50","1,319.50","Rg"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 30 Year Level","1,335.00","1,335.00","Rg"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 30 Level  (WA)","1,335.00","1,335.00","Rg"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 30 Year","1,372.50","1,372.50","Rg"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 30 Year","1,372.50","1,372.50","Rg"
"Fidelity Life Association               ","A-","SI - Rapid Decision Term - 30 Year","1,378.15","1,378.15","Rg"
"Symetra Life Insurance Company          ","A","30 Year Level Term  (2005)","1,385.00","1,385.00","Rg"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 30-Year","1,417.50","1,417.50","Rg"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 30-Year  (WA)","1,417.50","1,417.50","Rg"
"Western-Southern Life Assurance Company ","A+","eTerm 30 - Guaranteed Level Term","1,522.50","1,522.50","Rg"
"Americo Financial Life and Annuity Ins. ","A-","Home Mortgage Series 100 - 30/30 year","1,530.00","1,530.00","Rg"
"National Western Life Insurance Company ","A","Living Benefit Term 30","1,557.50","1,557.50","Rg"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 30 Year (non-med)","1,647.50","1,647.50","Rg"
"Ameritas Life Insurance Corp            ","A","Keystone Term 30","1,727.50","1,727.50","Rg"
"Ameritas Life Insurance Corp            ","A","Keystone Term 30       (CA, IN, OR, PA)","1,727.50","1,727.50","Rg"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 30","1,727.50","1,727.50","Rg"
