"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly/W",""
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 20","6,159.00","6,159.00","Rg"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 20","6,159.00","6,159.00","Rg"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 20  (xtended conversion)","6,200.00","6,200.00","Rg"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 20 Year","6,375.00","6,375.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","OPTerm 20","6,385.00","6,385.00","Pf"
"John Hancock Life Insurance Company USA ","A+","20 Year Level Premium Term","6,410.00","6,410.00","Pf"
"John Hancock Life Insurance Company NY  ","A+","20 Year Level Premium Term","6,410.00","6,410.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 20  (250K+)","6,415.00","6,415.00","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 20","6,425.00","6,425.00","Rg"
"Ameritas Life Insurance Corp            ","A","Keystone Term 20       (CA, IN, OR, PA)","6,425.00","6,425.00","Rg"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 20","6,425.00","6,425.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress ONLY)","6,430.00","6,430.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress / WA)","6,430.00","6,430.00","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 20 (NY/<250K PruXpr ONLY)","6,430.00","6,430.00","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 20 Year Term II  (VI)","6,445.00","6,445.00","Rg"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 20 Year","6,490.00","6,490.00","Rg"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 20 Year","6,490.00","6,490.00","Rg"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 20 Year","6,535.00","6,535.00","Rg"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 20 Year","6,535.00","6,535.00","Rg"
"AAA Life Insurance Company              ","A-","20 Year Level Term","6,538.46","6,538.46","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 20","6,620.00","6,620.00","Pf"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 20","6,640.00","6,640.00","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 20","6,645.00","6,645.00","Pf"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 20-Year","6,652.00","6,652.00","Rg"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 20","6,657.50","6,657.50","Rg"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 20","6,657.50","6,657.50","Rg"
"Minnesota Life Insurance Company        ","A+","Advantage Elite - 20 Year  (w/ext conv.)","6,695.20","6,695.20","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 20 Year","6,713.20","6,713.20","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 20 Year Term","6,730.00","6,730.00","Pf"
"Sunset Life Insurance Company of America","A-","Term 20 - 20 Year Term","6,735.00","6,735.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20","6,745.00","6,745.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MS, PA, TX & VT)","6,745.00","6,745.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MD)","6,745.00","6,745.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (OR)","6,745.00","6,745.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 20","6,745.00","6,745.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MS, PA, TX & VT)","6,745.00","6,745.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MD)","6,745.00","6,745.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 20  (OR)","6,745.00","6,745.00","Rg"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 20","6,755.00","6,755.00","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 20 Year Term","6,770.00","6,770.00","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 20 Year Term","6,770.00","6,770.00","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 20 Year","6,785.00","6,785.00","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 20 Year  (OR)","6,785.00","6,785.00","Rg"
"John Hancock Life Insurance Company USA ","A+","20 Year Level Premium Term  (with CER)","6,790.00","6,790.00","Pf"
"John Hancock Life Insurance Company NY  ","A+","20 Year Level Premium Term  (with CER)","6,790.00","6,790.00","Pf"
"EMC National Life Company               ","A-","Term Select - 20 Year","6,805.00","6,805.00","Rg"
"Banner Life Insurance Company           ","A+","OPTerm 20 - 20 Year Term","6,830.00","6,830.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 20-Year","6,835.00","6,835.00","Rg"
"Symetra Life Insurance Company          ","A","20 Year Level Term","6,910.00","6,910.00","Rg"
"Symetra Life Insurance Company          ","A","20 Year Level Term  (WA)","6,910.00","6,910.00","Rg"
"Sagicor Life Insurance Company          ","A-","Sage Term 20","6,929.50","6,929.50","Pf"
"AXA Equitable Life Insurance Company    ","A+","Equitable Term 20  (151X)","6,955.00","6,955.00","Rg"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 20 Year Term","6,995.00","6,995.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 20  (<250K PruXpress ONLY)","7,000.00","7,000.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 20  (<250K PruXpress ONLY/WA)","7,000.00","7,000.00","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 20  (NY/<250K PruXpress ONLY)","7,000.00","7,000.00","Rg"
"Pan-American Life Insurance Company     ","A","Sentinel Series 20 - 20-Year Term","7,075.00","7,075.00","Rg"
"Royal Neighbors of America              ","A-","Royal Advantage 20 - 20 Year Level Term","7,120.00","7,120.00","Rg"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 20-Year","7,127.85","7,127.85","Rg"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year","7,210.00","7,210.00","Rg"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 20","7,220.00","7,220.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20","7,220.00","7,220.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20  (MD)","7,220.00","7,220.00","Rg"
"William Penn Life Insurance Co of NY    ","A+","OPTerm 20","7,235.00","7,235.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 20-Year","7,365.00","7,365.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 20-Year  (NY)","7,365.00","7,365.00","Rg"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year Plus","7,395.00","7,395.00","Rg"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 20 Year","7,410.00","7,410.00","Rg"
"National Life Insurance Co of Vermont   ","A","GL-20 - 20 Year Level Term","7,410.00","7,410.00","Rg"
"Principal Life Insurance Company        ","A+","20-Year Term (2014)","7,440.00","7,440.00","Rg"
"Principal National Life Insurance Co    ","A+","20-Year Term (2014)","7,440.00","7,440.00","Rg"
"National Benefit Life Insurance Company ","A+","Custom Advantage - 20 Year","7,450.00","7,450.00","Rg"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 20 Year","7,450.00","7,450.00","Rg"
"Farmers New World Life Insurance Company","A","Value Term - 20 Year","7,546.00","7,546.00","Pf"
"Midland National Life Insurance Company ","A+","Premier CS6 - 20 Year Term","7,635.00","7,635.00","Rg"
"North American Co for Life and Health   ","A+","ADDvantage 20","7,635.00","7,635.00","Rg"
"Banner Life Insurance Company           ","A+","OPTerm 20 - 20 Year Term","7,680.00","7,680.00","Rg"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 20 Year","7,685.00","7,685.00","Rg"
"Western-Southern Life Assurance Company ","A+","eTerm 20 - Guaranteed Level Term","7,715.00","7,715.00","Pf"
"New York Life Insurance Company         ","A++","20 Year Level Term (20LCT)","7,735.00","7,735.00","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 20","7,850.00","7,850.00","Rg"
"Centrian Life Insurance                 ","A+","T-20/20 - 20 Year Term","7,965.00","7,965.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-20/20 - 20 Year Term","7,965.00","7,965.00","Pf"
"Western-Southern Life Assurance Company ","A+","20-Year Guaranteed Level Term","8,045.00","8,045.00","Pf"
"Symetra Life Insurance Company          ","A","20 Year Level Term  (2005)","8,080.00","8,080.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 20  (250K+)","8,100.00","8,100.00","Rg"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 20 Year","8,210.00","8,210.00","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 20 Year Term","8,240.00","8,240.00","Rg"
"John Hancock Life Insurance Company USA ","A+","20 Year Level Premium Term","8,305.00","8,305.00","Rg"
"John Hancock Life Insurance Company NY  ","A+","20 Year Level Premium Term","8,305.00","8,305.00","Rg"
"Sagicor Life Insurance Company          ","A-","Sage Term 20","8,333.50","8,333.50","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 20","8,335.00","8,335.00","Rg"
"Western-Southern Life Assurance Company ","A+","eTerm 20 - Guaranteed Level Term","8,775.00","8,775.00","Rg"
"Farmers New World Life Insurance Company","A","Value Term - 20 Year","8,811.00","8,811.00","Rg"
"John Hancock Life Insurance Company USA ","A+","20 Year Level Premium Term  (with CER)","8,815.00","8,815.00","Rg"
"John Hancock Life Insurance Company NY  ","A+","20 Year Level Premium Term  (with CER)","8,815.00","8,815.00","Rg"
"Centrian Life Insurance                 ","A+","T-20/20 - 20 Year Term","8,860.00","8,860.00","Rg"
"Savings Bank Life Insurance Co of MA    ","A+","T-20/20 - 20 Year Term","8,860.00","8,860.00","Rg"
"Western-Southern Life Assurance Company ","A+","20-Year Guaranteed Level Term","10,625.00","10,625.00","Rg"
"30 Year Level Term Guaranteed","","","","",""
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 30 Year","8,510.00","8,510.00","Pf"
"TIAA-CREF Life Insurance Company        ","A++","30-Year Level Term","9,521.68","9,521.68","Rg"
"AAA Life Insurance Company              ","A-","30 Year Level Term","9,634.24","9,634.24","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 30 Year","10,660.00","10,660.00","Rg"
"Motorists Life Insurance Company        ","A-","Your Term Life - 30-Year Plan","12,822.00","12,822.00","Pf"
"","","","14,252.00","14,252.00","Rg"
"AAA Life Insurance Company              ","A-","30 Year Level Term","16,342.87","16,342.87","Rg"
