"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly/W",""
"MTL Insurance Company                   ","A-","SelecTerm-10","1,180.00","1,180.00","Rg"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","1,180.00","1,180.00","Rg"
"EMC National Life Company               ","A-","Term Select - 10 Year","1,187.50","1,187.50","Rg"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","1,190.00","1,190.00","R+"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","1,190.00","1,190.00","R+"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","1,210.00","1,210.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","1,210.00","1,210.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","1,210.00","1,210.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","1,210.00","1,210.00","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","1,210.00","1,210.00","Rg"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","1,215.00","1,215.00","Rg"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","1,215.00","1,215.00","Rg"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","1,217.50","1,217.50","Pf"
"Pan-American Life Insurance Company     ","A","10-Year Level Term","1,247.50","1,247.50","Rg"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","1,270.00","1,270.00","Rg"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","1,290.00","1,290.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","1,297.50","1,297.50","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","1,297.50","1,297.50","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","1,297.50","1,297.50","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","1,297.50","1,297.50","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","1,308.00","1,308.00","Rg"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 10  (Simplified Issue)","1,310.00","1,310.00","Rg"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","1,312.50","1,312.50","Rg"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 10-Year","1,319.18","1,319.18","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","1,327.50","1,327.50","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term","1,337.50","1,337.50","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","1,337.50","1,337.50","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","1,355.00","1,355.00","P+"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","1,357.50","1,357.50","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","1,360.00","1,360.00","Pf"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","1,362.50","1,362.50","Rg"
"Columbian Life Insurance Company        ","A-","Term Line 10 - 10 Year R&C Term","1,385.00","1,385.00","Rg"
"Columbian Mutual Life Insurance Company ","A-","Term Line 10 - 10 Year R&C Term","1,385.00","1,385.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","1,390.00","1,390.00","Pf"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","1,410.00","1,410.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","1,512.50","1,512.50","R+"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","1,542.50","1,542.50","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","1,550.00","1,550.00","R+"
"Pacific Guardian Life Insurance Co, Ltd.","A","Ten Year Term","1,642.50","1,642.50","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","1,642.50","1,642.50","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","1,690.00","1,690.00","Rg"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","1,845.00","1,845.00","P+"
"","","","1,907.50","1,907.50","P+"
"","","","2,007.50","2,007.50","Pf"
"The Paul Revere Life Insurance Company  ","A","Selector 10 - 10 Year Term","2,095.00","2,095.00","Rg"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","2,247.50","2,247.50","Rg"
"20 Year Level Term Guaranteed","","","","",""
"TIAA-CREF Life Insurance Company        ","A++","20-Year Level Term","742.36","742.36","P+"
"TIAA-CREF Life Insurance Company        ","A++","20-Year Level Term  (NY)","742.36","742.36","P+"
"American General Life Insurance Company ","A","Select-a-Term - 20 Year","765.70","765.70","P+"
"AAA Life Insurance Company              ","A-","20 Year Level Term","841.03","841.03","P+"
"American General Life Insurance Company ","A","Select-a-Term - 20 Year","863.20","863.20","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 20 Year","867.50","867.50","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 20 Year","867.50","867.50","P+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 20","876.50","876.50","P+"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 20","876.50","876.50","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite - 20 Year  (w/ext conv.)","886.10","886.10","P+"
"TIAA-CREF Life Insurance Company        ","A++","20-Year Level Term","902.87","902.87","Pf"
"TIAA-CREF Life Insurance Company        ","A++","20-Year Level Term  (NY)","902.87","902.87","Pf"
"New York Life Insurance Company         ","A++","20 Year Level Term (20LCT)","904.40","904.40","P+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 20","912.50","912.50","P+"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 20 Year","930.00","930.00","P+"
"Midland National Life Insurance Company ","A+","Premier CS6 - 20 Year Term","937.50","937.50","P+"
"North American Co for Life and Health   ","A+","ADDvantage 20","937.50","937.50","P+"
"AAA Life Insurance Company              ","A-","20 Year Level Term","955.57","955.57","Pf"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 20","967.50","967.50","P+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 20  (xtended conversion)","972.50","972.50","P+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 20","979.00","979.00","P+"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 20","979.00","979.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year","995.00","995.00","P+"
"Principal Life Insurance Company        ","A+","20-Year Term (2014)","1,002.00","1,002.00","P+"
"Principal National Life Insurance Co    ","A+","20-Year Term (2014)","1,002.00","1,002.00","P+"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20  (issue ages 51+)","1,004.50","1,004.50","P+"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20  (NY)","1,004.50","1,004.50","P+"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 20 Year Term","1,012.50","1,012.50","P+"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 20 Year Term","1,012.50","1,012.50","P+"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 20 Year Term II  (VI)","1,012.50","1,012.50","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year Plus","1,025.00","1,025.00","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress ONLY)","1,025.00","1,025.00","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress / WA)","1,025.00","1,025.00","P+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 20 (NY/<250K PruXpr ONLY)","1,025.00","1,025.00","P+"
"New York Life Insurance Company         ","A++","20 Year Level Term (20LCT)","1,026.38","1,026.38","Pf"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 20","1,037.50","1,037.50","P+"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 20 Year","1,040.00","1,040.00","P+"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 20 Year","1,040.00","1,040.00","P+"
"Farmers New World Life Insurance Company","A","Value Term - 20 Year","1,063.50","1,063.50","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year","1,065.00","1,065.00","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 20 Year","1,070.00","1,070.00","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 20 Year","1,070.00","1,070.00","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 20","1,071.50","1,071.50","Pf"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 20","1,071.50","1,071.50","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 20-Year","1,072.50","1,072.50","P+"
"Principal Life Insurance Company        ","A+","20-Year Term (2014)","1,092.50","1,092.50","Pf"
"Principal National Life Insurance Co    ","A+","20-Year Term (2014)","1,092.50","1,092.50","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 20  (<250K PruXpress ONLY)","1,092.50","1,092.50","P+"
"Pruco Life Insurance Company            ","A+","Term Elite 20  (<250K PruXpress ONLY/WA)","1,092.50","1,092.50","P+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 20  (NY/<250K PruXpress ONLY)","1,092.50","1,092.50","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite - 20 Year  (w/ext conv.)","1,093.62","1,093.62","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 20 Year","1,097.20","1,097.20","R+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 20","1,100.00","1,100.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year Plus","1,102.50","1,102.50","Pf"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 20 Year","1,104.00","1,104.00","Pf"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 20","1,107.50","1,107.50","Pf"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 20  (xtended conversion)","1,117.50","1,117.50","P+"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 20","1,122.50","1,122.50","Pf"
"Midland National Life Insurance Company ","A+","Executive CS3 - 20 Year Term","1,130.00","1,130.00","P+"
"Midland National Life Insurance Company ","A+","Premier CS6 - 20 Year Term","1,135.00","1,135.00","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 20 Year Term","1,135.00","1,135.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 20 Year Term","1,135.00","1,135.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 20","1,135.00","1,135.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 20 Year","1,137.50","1,137.50","P+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 20 Year  (OR)","1,137.50","1,137.50","P+"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 20 Year","1,150.00","1,150.00","Pf"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 20 Year","1,150.00","1,150.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20","1,152.50","1,152.50","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20  (MD)","1,152.50","1,152.50","P+"
"AAA Life Insurance Company              ","A-","20 Year Level Term","1,158.47","1,158.47","R+"
"MTL Insurance Company                   ","A-","SelecTerm-20  (NV, NJ, OR)","1,170.00","1,170.00","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress ONLY)","1,172.50","1,172.50","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress / WA)","1,172.50","1,172.50","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 20 (NY/<250K PruXpr ONLY)","1,172.50","1,172.50","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-20","1,180.00","1,180.00","P+"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term","1,180.00","1,180.00","P+"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term  (OR)","1,180.00","1,180.00","P+"
"ReliaStar Life Insurance of NY          ","A","TermSmart 20 - 20 Year Term  (NY)","1,180.00","1,180.00","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 20","1,197.50","1,197.50","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 20-Year","1,200.00","1,200.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 20-Year  (NY)","1,200.00","1,200.00","P+"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20  (issue ages 51+)","1,202.00","1,202.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20  (NY)","1,202.00","1,202.00","Pf"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 20  (xtended conversion)","1,202.50","1,202.50","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20","1,205.00","1,205.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MS, PA, TX & VT)","1,205.00","1,205.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MD)","1,205.00","1,205.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (OR)","1,205.00","1,205.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 20","1,205.00","1,205.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MS, PA, TX & VT)","1,205.00","1,205.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MD)","1,205.00","1,205.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 20  (OR)","1,205.00","1,205.00","P+"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 20 Year Term II  (VI)","1,210.00","1,210.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 20 Year","1,217.50","1,217.50","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 20 Year  (OR)","1,217.50","1,217.50","Pf"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 20-Year","1,227.00","1,227.00","P+"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 20-Year","1,236.15","1,236.15","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 20 - 20 Year Term","1,237.50","1,237.50","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 20 Year","1,240.00","1,240.00","R+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year","1,240.00","1,240.00","R+"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 20 Year","1,240.00","1,240.00","R+"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 20","1,245.00","1,245.00","P+"
"Pan-American Life Insurance Company     ","A","Sentinel Series 20 - 20-Year Term","1,247.50","1,247.50","P+"
"TIAA-CREF Life Insurance Company        ","A++","20-Year Level Term","1,249.69","1,249.69","Rg"
"TIAA-CREF Life Insurance Company        ","A++","20-Year Level Term  (NY)","1,249.69","1,249.69","Rg"
"Principal Life Insurance Company        ","A+","20-Year Term (2014)","1,252.50","1,252.50","R+"
"Principal National Life Insurance Co    ","A+","20-Year Term (2014)","1,252.50","1,252.50","R+"
"Pruco Life Insurance Company            ","A+","Term Elite 20  (<250K PruXpress ONLY)","1,255.00","1,255.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 20  (<250K PruXpress ONLY/WA)","1,255.00","1,255.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 20  (NY/<250K PruXpress ONLY)","1,255.00","1,255.00","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 20 Year","1,260.00","1,260.00","P+"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 20","1,260.00","1,260.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20","1,260.00","1,260.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20  (MD)","1,260.00","1,260.00","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 20","1,262.50","1,262.50","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 20       (CA, IN, OR, PA)","1,262.50","1,262.50","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 20","1,262.50","1,262.50","P+"
"National Life Insurance Co of Vermont   ","A","GL-20 - 20 Year Level Term","1,262.50","1,262.50","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 20-Year","1,265.00","1,265.00","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite - 20 Year  (w/ext conv.)","1,268.35","1,268.35","R+"
"Centrian Life Insurance                 ","A+","T-20/20 - 20 Year Term","1,272.50","1,272.50","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-20/20 - 20 Year Term","1,272.50","1,272.50","P+"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 20","1,275.00","1,275.00","P+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 20 Year Term","1,275.00","1,275.00","P+"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 20","1,275.00","1,275.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20","1,277.50","1,277.50","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MS, PA, TX & VT)","1,277.50","1,277.50","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MD)","1,277.50","1,277.50","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (OR)","1,277.50","1,277.50","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20","1,277.50","1,277.50","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MS, PA, TX & VT)","1,277.50","1,277.50","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MD)","1,277.50","1,277.50","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20  (OR)","1,277.50","1,277.50","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year Plus","1,280.00","1,280.00","R+"
"National Benefit Life Insurance Company ","A+","Custom Advantage - 20 Year","1,285.00","1,285.00","P+"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 20 Year","1,285.00","1,285.00","P+"
"Royal Neighbors of America              ","A-","Royal Advantage 20 - 20 Year Level Term","1,285.00","1,285.00","P+"
"EMC National Life Company               ","A-","Term Select - 20 Year","1,287.50","1,287.50","P+"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 20 Year","1,300.00","1,300.00","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 20","1,302.50","1,302.50","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 20","1,302.50","1,302.50","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 20 Year","1,305.00","1,305.00","R+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 20 Year  (OR)","1,305.00","1,305.00","R+"
"Midland National Life Insurance Company ","A+","Executive CS3 - 20 Year Term","1,310.00","1,310.00","Pf"
"Symetra Life Insurance Company          ","A","20 Year Level Term","1,312.50","1,312.50","Pf"
"Symetra Life Insurance Company          ","A","20 Year Level Term  (WA)","1,312.50","1,312.50","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 20 - 20 Year Term","1,315.00","1,315.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-20  (NV, NJ, OR)","1,317.50","1,317.50","Pf"
"Farmers New World Life Insurance Company","A","Value Term - 20 Year","1,323.50","1,323.50","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-20","1,327.50","1,327.50","Pf"
"National Life Insurance Co of Vermont   ","A","GL-20 - 20 Year Level Term","1,337.50","1,337.50","Pf"
"Sunset Life Insurance Company of America","A-","Term 20 - 20 Year Term","1,337.50","1,337.50","P+"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 20 Year","1,341.00","1,341.00","R+"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term","1,345.00","1,345.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term  (OR)","1,345.00","1,345.00","Pf"
"ReliaStar Life Insurance of NY          ","A","TermSmart 20 - 20 Year Term  (NY)","1,345.00","1,345.00","Pf"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 20-Year","1,347.00","1,347.00","P+"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 20","1,347.50","1,347.50","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 20 Year","1,350.70","1,350.70","Rg"
"Centrian Life Insurance                 ","A+","T-20/20 - 20 Year Term","1,355.00","1,355.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-20/20 - 20 Year Term","1,355.00","1,355.00","Pf"
"New York Life Insurance Company         ","A++","20 Year Level Term (20LCT)","1,356.60","1,356.60","Rg"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 20 Year Term","1,360.00","1,360.00","P+"
"EMC National Life Company               ","A-","Term Select - 20 Year","1,375.00","1,375.00","Pf"
"Symetra Life Insurance Company          ","A","20 Year Level Term  (2005)","1,375.00","1,375.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 20-Year","1,377.50","1,377.50","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 20-Year  (NY)","1,377.50","1,377.50","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress ONLY)","1,382.50","1,382.50","R+"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress / WA)","1,382.50","1,382.50","R+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 20 (NY/<250K PruXpr ONLY)","1,382.50","1,382.50","R+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 20","1,385.00","1,385.00","R+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20","1,385.00","1,385.00","R+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20  (MD)","1,385.00","1,385.00","R+"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 20  (Simplified Issue)","1,402.50","1,402.50","Pf"
"Sunset Life Insurance Company of America","A-","Term 20 - 20 Year Term","1,405.00","1,405.00","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 20","1,412.50","1,412.50","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 20       (CA, IN, OR, PA)","1,412.50","1,412.50","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 20","1,412.50","1,412.50","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year","1,422.50","1,422.50","Rg"
"AAA Life Insurance Company              ","A-","20 Year Level Term","1,430.08","1,430.08","Rg"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 20","1,432.50","1,432.50","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 20 - 20-Year Term","1,435.00","1,435.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20","1,457.50","1,457.50","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MS, PA, TX & VT)","1,457.50","1,457.50","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MD)","1,457.50","1,457.50","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (OR)","1,457.50","1,457.50","R+"
"Genworth Life Insurance Company         ","A","Colony Term 20","1,457.50","1,457.50","R+"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MS, PA, TX & VT)","1,457.50","1,457.50","R+"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MD)","1,457.50","1,457.50","R+"
"Genworth Life Insurance Company         ","A","Colony Term 20  (OR)","1,457.50","1,457.50","R+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 20","1,459.00","1,459.00","Rg"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 20","1,459.00","1,459.00","Rg"
"National Benefit Life Insurance Company ","A+","Custom Advantage - 20 Year","1,460.00","1,460.00","Pf"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 20 Year","1,460.00","1,460.00","Pf"
"Midland National Life Insurance Company ","A+","Premier CS6 - 20 Year Term","1,475.00","1,475.00","Rg"
"North American Co for Life and Health   ","A+","ADDvantage 20","1,475.00","1,475.00","Rg"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year Plus","1,475.00","1,475.00","Rg"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 20 Year","1,477.50","1,477.50","Rg"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 20 Year","1,477.50","1,477.50","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term","1,480.00","1,480.00","R+"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term  (OR)","1,480.00","1,480.00","R+"
"ReliaStar Life Insurance of NY          ","A","TermSmart 20 - 20 Year Term  (NY)","1,480.00","1,480.00","R+"
"Pruco Life Insurance Company            ","A+","Term Elite 20  (<250K PruXpress ONLY)","1,485.00","1,485.00","R+"
"Pruco Life Insurance Company            ","A+","Term Elite 20  (<250K PruXpress ONLY/WA)","1,485.00","1,485.00","R+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 20  (NY/<250K PruXpress ONLY)","1,485.00","1,485.00","R+"
"Royal Neighbors of America              ","A-","Royal Advantage 20 - 20 Year Level Term","1,485.00","1,485.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 20 - 20 Year Term","1,495.00","1,495.00","R+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite - 20 Year  (w/ext conv.)","1,511.55","1,511.55","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 20","1,517.50","1,517.50","R+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 20","1,522.50","1,522.50","Rg"
"Principal Life Insurance Company        ","A+","20-Year Term (2014)","1,542.50","1,542.50","Rg"
"Principal National Life Insurance Co    ","A+","20-Year Term (2014)","1,542.50","1,542.50","Rg"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 20 Year Level","1,547.50","1,547.50","P+"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 20 Year Term","1,552.50","1,552.50","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 20 Year Term","1,552.50","1,552.50","Rg"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 20 Year Term","1,555.00","1,555.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20  (issue ages 51+)","1,561.50","1,561.50","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20  (NY)","1,561.50","1,561.50","Rg"
"National Life Insurance Co of Vermont   ","A","GL-20 - 20 Year Level Term","1,562.50","1,562.50","R+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 20","1,565.00","1,565.00","R+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 20       (CA, IN, OR, PA)","1,565.00","1,565.00","R+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 20","1,565.00","1,565.00","R+"
"EMC National Life Company               ","A-","Term Select - 20 Year","1,565.00","1,565.00","R+"
