Plus,,4                              Term Life Answers 20,(
Plus,,5                              Term Life Answers 30,(
Plus,,7                              Guaranteed Universal L,i
fe t,s),8                              Guaranteed Universal L,i
fe -,s),C                              Guaranteed Universal L,i
fe -,s),D                              Guaranteed Univeral Li,f
e -,s),E                              Guaranteed Univeral Li,f
e -,s),G                              Guaranteed UL - pay to,
65,,QCOOP           COLU           Nautical Term - 10 Yea,r
(P,,3                              Nautical Term - 20 Yea,r
(P,,5                              Nautical Term - 30 Yea,r
(P,,7                              Nautical Term - 20 Yea,r
wit,R),K                              Nautical Term - 30 Yea,r
wit,R),MCOOS                          Nautical Term - 10 Yea,r
(S,),3                              Nautical Term - 20 Yea,r
(S,),5                              Nautical Term - 30 Yea,r
(S,),7                              Nautical Term - 20 Yea,r
wit,R),K                              Nautical Term - 30 Yea,r
wit,R),MCOOU                          Nautical Term - 10 Yea,r
(O,,3                              Nautical Term - 20 Yea,r
(O,,5                              Nautical Term - 30 Yea,r
(O,,7                              Nautical Term - 20 Yea,r
wit,,K                              Nautical Term - 30 Yea,r
wit,,MEMVU           EMPL           Term Select - 5 Year,
,,2                              Term Select - 10 Year,
,,3Compulife Historical Data - May 2012,
,ne 9#,2012Product Code   Company Code   Product Name,
,Ca,egory                              Term Select - 15 Yea,r
,,4                              Term Select - 20 Yea,r
,,5                              Term Select - 25 Yea,r
,,6                              Term Select - 30 Yea,r
,,7EMVV                          Term Select - 5 Year,
(Pl,,2                              Term Select - 10 Yea,r
(P,,3                              Term Select - 15 Yea,r
(P,,4                              Term Select - 20 Yea,r
(P,,5                              Term Select - 25 Yea,r
(P,,6                              Term Select - 30 Yea,r
(P,,7FICE           FIRD           Simple Term - 10 Yea,r
,,3                              Simple Term - 15 Yea,r
,,4                              Simple Term - 20 Yea,r
,,5                              Simple Term - 30 Yea,r
,,7FLEM           FIDL           Rapid Decision Expre,s
s -,,3                              Rapid Decision Expre,s
s -,,4                              Rapid Decision Expre,s
s -,,5                              Rapid Decision Expre,s
s -,,7FLMM                          Rapid Decision Mortg,a
ge T,ar,0                              Rapid Decision Mortg,a
ge T,ar,4                              Rapid Decision Mortg,a
ge T,ar,5                              Rapid Decision Mortg,a
ge T,ar,7FLRM                          Rapid Decision Term,-
5,,2                              Rapid Decision Term,-
10,,3                              Rapid Decision Term,-
15,,4                              Rapid Decision Term,-
20,,5                              Rapid Decision Term,-
30,,7                              Rapid Decision Term,-
15,P),J                              Rapid Decision Term,-
20,P),K                              Rapid Decision Term,-
30,P),MFRLP           GEAN           Colony SM LifeLong U,L
- 4,,0                              Colony SM LifeLong U,L
- t,,8                              Colony SM LifeLong U,L
- t,,E                              Colony SM LifeLong U,L
- t,,G                              Colony SM LifeLong U,L
- t,,H                              Colony SM LifeLong U,L
- p,,PFRLQ                          Colony SM LifeLong U,L
- 4,/R+),0                              Colony SM LifeLong U,L
- t,R+),8                              Colony SM LifeLong U,L
- t,R+),E                              Colony SM LifeLong U,L
- t,R+),G                              Colony SM LifeLong U,L
- t,,H                              Colony SM LifeLong U,L
-pa,+/R+,PFRUP                          Colony Term UL 10  (,5
0K-1,,3                              Colony Term UL 20  (,5
0K-1,,5                              Colony Term UL 30  (,5
0K-1,,7                              GenGuard UL - no lap,s
e UL,),E                              GenGuard UL - no lap,s
e UL,),GFRUQ                          Colony Term UL 10  (,5
0K-1,),3                              Colony Term UL 20  (,5
0K-1,),5                              Colony Term UL 30  (,5
0K-1,),7                              GenGuard UL - no lap,s
e to,+),ECompulife Historical Data - May 2012,
,June,# 2012Product Code   Company Code   Product Name,
,,ategory                              GenGuard UL - no l,a
pse,/R+),GFRXP                          GenGuard UL - no l,a
pse,b2),E                              GenGuard UL - no l,a
pse,b2),GFRXQ                          GenGuard UL - no l,a
pse,/R+),E                              GenGuard UL - no l,a
pse,/R+),GFRYP                          Colony Term UL 10,
(200,,3                              Colony Term UL 20,
(200,,5                              Colony Term UL 30,
(200,,7                              GenGuard UL - no l,a
pse,b3),E                              GenGuard UL - no l,a
pse,b3),GFRYQ                          Colony Term UL 10,
(200,,3                              Colony Term UL 20,
(200,,5                              Colony Term UL 30,
(200,,7                              GenGuard UL - no l,a
pse,/R+),E                              GenGuard UL - no l,a
pse,/R+),GFTLI           FIRM           Guaranteed Level T,e
rm 1,UW),3                              Guaranteed Level T,e
rm 1,UW),4                              Guaranteed Level T,e
rm 2,UW),5FTLP                          GLT 10  (R+ Std+ /,
eUW),,3                              GLT 15  (R+ Std+ /,
Rapi,,4                              GLT 20  (R+ Std+ /,
Rapi,,5FYLI                          Guaranteed Level T,e
rm 1,,3                              Guaranteed Level T,e
rm 1,,4                              Guaranteed Level T,e
rm 2,,5                              Guaranteed Level T,e
rm 3,,7FYLP                          GLT 20  (P+ Elite,/
R+,,3                              GLT 15  (P+ Elite,/
R+,,4                              GLT 20  (P+ Elite,/
R+,,5                              GLT 30  (P+ Elite,/
R+,,7GDCA           GUAR           Level Term Gold 10,
(xt,rsion,3                              Level Term Gold 15,
(xt,rsion,4                              Level Term Gold 20,
(xt,rsion,5                              Level Term Gold 30,
(xt,rsion,7GDCE                          Level Term Gold 10,
(El,nv.),3                              Level Term Gold 15,
(El,nv.),4                              Level Term Gold 20,
(El,nv.),5                              Level Term Gold 30,
(El,nv.),7GDCP                          Level Term Gold 10,
(Pf,conv,3                              Level Term Gold 15,
(Pf,conv,4                              Level Term Gold 20,
(Pf,conv,5                              Level Term Gold 30,
(Pf,conv,7GDLA                          Level Term Gold 10,
,,3                              Level Term Gold 15,
,,4                              Level Term Gold 20,
,,5                              Level Term Gold 30,
,,7GDLE                          Level Term Gold 10,
(El,,3                              Level Term Gold 15,
(El,,4                              Level Term Gold 20,
(El,,5                              Level Term Gold 30,
(El,,7GDLP                          Level Term Gold 10,
(Pr,s),3                              Level Term Gold 15,
(Pr,s),4Compulife Historical Data - May 2012,
,Jun,9# 2012Product Code   Company Code   Product Name,
,,Category                              Level Term Gold,2
0  (,lus),5                              Level Term Gold,3
0  (,lus),7GGLA                          Yearly Renewable,
Term,,1GGLE                          YRT Gold  (Elite,)
,,1GGLP                          YRT Gold  (Prefe,r
red,,1GLEA           GLEA           Gleaner Term - 1,0
-Yea,,3                              Gleaner Term - 1,5
-Yea,,4                              Gleaner Term - 2,0
-Yea,,5                              Gleaner Term - 3,0
-Yea,,7GLEE                          Gleaner Term - 1,0
-Yea,fd),3                              Gleaner Term - 1,5
-Yea,fd),4                              Gleaner Term - 2,0
-Yea,fd),5                              Gleaner Term - 3,0
-Yea,fd),7GLES                          Gleaner Term - 1,0
-Yea,fd),3                              Gleaner Term - 1,5
-Yea,fd),4                              Gleaner Term - 2,0
-Yea,fd),5                              Gleaner Term - 3,0
-Yea,fd),7GRLP           GECA           Colony SM LifeLo,n
g UL,,0                              Colony SM LifeLo,n
g UL,21,8                              Colony SM LifeLo,n
g UL,00,E                              Colony SM LifeLo,n
g UL,05,G                              Colony SM LifeLo,n
g UL,10,H                              Colony SM LifeLo,n
g UL,00,PGRLQ                          Colony SM LifeLo,n
g UL,(P+/,+)      0                              Colony SM LifeLo,n
g UL,(P+/R,)       8                              Colony SM LifeLo,n
g UL,(P+/R,)       E                              Colony SM LifeLo,n
g UL,(P+/R,)       G                              Colony SM LifeLo,n
g UL,,H                              Colony SM LifeLo,n
g UL,0 (P+,R+      PGRUP                          Colony Term UL 1,0
(5,,3                              Colony Term UL 2,0
(5,,5                              Colony Term UL 3,0
(5,,7                              GenGuard UL - no,
laps,(b1),E                              GenGuard UL - no,
laps,(b1),GGRUQ                          Colony Term UL 1,0
(5,+/R+),3                              Colony Term UL 2,0
(5,+/R+),5                              Colony Term UL 3,0
(5,+/R+),7                              GenGuard UL - no,
laps,P+/R+,E                              GenGuard UL - no,
laps,P+/R+,GGRXP                          GenGuard UL - no,
laps,(b2),E                              GenGuard UL - no,
laps,(b2),GGRXQ                          GenGuard UL - no,
laps,P+/R+,E                              GenGuard UL - no,
laps,P+/R+,GGRYP                          Colony Term UL 1,0
(2,,3                              Colony Term UL 2,0
(2,,5                              Colony Term UL 3,0
(2,,7                              GenGuard UL - no,
laps,(b3),E                              GenGuard UL - no,
laps,(b3),GGRYQ                          Colony Term UL 1,0
(2,+),3                              Colony Term UL 2,0
(2,+),5                              Colony Term UL 3,0
(2,+),7Compulife Historical Data - May 2012,
,J,ne 9# 2012Product Code   Company Code   Product Name,
,,Category                              GenGuard UL -,n
o la,(P+/,+)        E                              GenGuard UL -,n
o la,(P+/,+)        GGZUP           GENY           Colony Term UL,
10,,3                              Colony Term UL,
20,,5                              Colony Term UL,
30,,7                              GenGuard UL -,n
o la,00 (b,)         E                              GenGuard UL -,n
o la,05 (b,)         GGZUQ                          Colony Term UL,
10,P+/R,)         3                              Colony Term UL,
20,P+/R,)         5                              Colony Term UL,
30,P+/R,)         7                              GenGuard UL -,n
o la,(P+/,+)        E                              GenGuard UL -,n
o la,(P+/,+)        GGZXP                          GenGuard UL -,n
o la,00 (b,)         E                              GenGuard UL -,n
o la,05 (b,)         GGZXQ                          GenGuard UL -,n
o la,(P+/,+)        E                              GenGuard UL -,n
o la,(P+/,+)        GGZYP                          Colony Term UL,
10,,3                              Colony Term UL,
20,,5                              Colony Term UL,
30,,7                              GenGuard UL -,n
o la,00 (b,)         E                              GenGuard UL -,n
o la,05 (b,)         GGZYQ                          Colony Term UL,
10,/R+),3                              Colony Term UL,
20,/R+),5                              Colony Term UL,
30,/R+),7                              GenGuard UL -,n
o la,(P+/,+)        E                              GenGuard UL -,n
o la,(P+/,+)        GHARB           HART           Hartford Bicen,t
enni,(Pf,est)      3                              Hartford Bicen,t
enni,(Pf,est)      4                              Hartford Bicen,t
enni,(Pf,est)      5                              Hartford Bicen,t
enni,(Pf,est)      7HARP                          Hartford Bicen,t
enni,(Pfd,)         3                              Hartford Bicen,t
enni,(Pfd,)         4                              Hartford Bicen,t
enni,(Pfd,)         5                              Hartford Bicen,t
enni,(Pfd,)         7HART                          Hartford Bicen,t
enni,,3                              Hartford Bicen,t
enni,,4                              Hartford Bicen,t
enni,,5                              Hartford Bicen,t
enni,,7HAUP                          Hartford Bicen,t
enni,UL (P,)         8HAUT                          Hartford Bicen,t
enni,UL (2,11)       8HAYB           HARY           Hartford Bicen,t
enni,(Pf,est)      3                              Hartford Bicen,t
enni,(Pf,est)      4                              Hartford Bicen,t
enni,(Pf,est)      5                              Hartford Bicen,t
enni,(Pf,est)      7HAYP                          Hartford Bicen,t
enni,(Pfd,)         3                              Hartford Bicen,t
enni,(Pfd,)         4                              Hartford Bicen,t
enni,(Pfd,)         5                              Hartford Bicen,t
enni,(Pfd,)         7HAYT                          Hartford Bicen,t
enni,,3                              Hartford Bicen,t
enni,,4                              Hartford Bicen,t
enni,,5Compulife Historical Data - May 2012,
,,June 9# 2012Product Code   Company Code   Product Name,
,,Category                              Hartford Bic,e
nten,0,7HOUS           HOUS           10 Year Term,
,,3                              15 Year Term,
,,4                              20 Year Term,
,,5                              30 Year Term,
,,7HYUP           HARY           Hartford Bic,e
nten,m II,L (P+)      8HYUT                          Hartford Bic,e
nten,m UL,2011)       8ILLI           ILLI           10-Year Term,
,,3                              15-Year Term,
,,4                              20-Year Term,
,,5                              30-Year Term,
,,7                              Life Foundat,i
ons,- Con,inuous      8                              15-Year Term,
(wi,,J                              20-Year Term,
(wi,,K                              30-Year Term,
(wi,,MILLP                          10-Year Term,
(Su,Std),3                              15-Year Term,
(Su,Std),4                              20-Year Term,
(Su,Std),5                              30-Year Term,
(Su,Std),7                              15-Year Term,
(Su,td /,/ROP)       J                              20-Year Term,
(Su,td /,/ROP)       K                              30-Year Term,
(Su,td /,/ROP)       MINDU           INDU           Critical Cho,i
ce T,ar,4                              Critical Cho,i
ce T,ar,5                              Critical Cho,i
ce T,ar,7INDX                          Critical Cho,i
ce T,Year,FINXD                          Critical Cho,i
ce T,Year,FINXX                          Critical Cho,i
ce T,Year,FIOFE           INDE           Foresters Li,f
efir,r,3                              Foresters Li,f
efir,r,5                              Foresters Li,f
efir,r,7IOFP                          Foresters Li,f
efir,r  (P,us)         3                              Foresters Li,f
efir,r  (P,us)         5                              Foresters Li,f
efir,r  (P,us)         7IONE                          Foresters Li,f
efir,r (no,-med)       5                              Foresters Li,f
efir,r (no,-med)       7                              Planright Le,v
el,,8                              Lifefirst -,2
0 Ye,/ w/,OP)         K                              Lifefirst -,3
0 Ye,/ w/,OP)         MJGCK           JACK           Protector 10,-
Year,,3                              Protector 15,-
Year,,4                              Protector 20,-
Year,,5JGCP                          Protector 10,-
Year,,3                              Protector 15,-
Year,,4                              Protector 20,-
Year,,5JHCP           JOHU           15 Year Leve,l
(,with,ER)         4                              20 Year Leve,l
(,with,ER)         5JHCU                          15 Year Leve,l
Pre,(with,CER)        4                              20 Year Leve,l
Pre,(with,CER)        5JHGP                          10 Year Leve,l
Pre,(Supe,/Std+)      3                              15 Year Leve,l
Pre,(Supe,/Std+)      4Compulife Historical Data - May 2012,
,,June 9# 2012Product Code   Company Code   Product Nam,e
,,Category                              20 Year Le,v
el P,(Su,er Std+)      5                              Protection,
UL-G,r/Std,)             8JHGU                          10 Year Le,v
el P,,3                              15 Year Le,v
el P,,4                              20 Year Le,v
el P,,5                              Protection,
UL-G,,8JYCN           JOHY           15 Year Le,v
el P,(wi,h CER)        4                              20 Year Le,v
el P,(wi,h CER)        5JYCP                          15 Year Le,v
el,+ wit,CER)         4                              20 Year Le,v
el,+ wit,CER)         5JYYN                          10 Year Le,v
el P,,3                              15 Year Le,v
el P,,4                              20 Year Le,v
el P,,5                              Protection,
UL-G,,8JYYP                          10 Year Le,v
el P,(Su,er/Std+)      3                              15 Year Le,v
el P,(Su,er/Std+)      4                              20 Year Le,v
el P,(Su,er Std+)      5                              Protection,
UL-G,er/St,+)            8JYZN                          10 Year Le,v
el P,(a,es 71+)       3                              15 Year Le,v
el P,(a,es 66+)       4                              20 Year Le,v
el P,(a,es 61+)       5JYZP                          10 Year Le,v
el T,Pfd/a,es 71+)       3                              15 Year Le,v
el T,Pfd/a,es 66+)       4                              20 Year Le,v
el T,Pfd/a,es 61+)       5LBTE           LNBE           TrueTerm -,
10 Y,,3                              TrueTerm -,
15 Y,,4                              TrueTerm -,
20 Y,,5                              TrueTerm -,
30 Y,,7LBTP                          TrueTerm -,
10 Y,te# R,Select)      3                              TrueTerm -,
15 Y,te# R,Select)      4                              TrueTerm -,
20 Y,te# R,Select)      5                              TrueTerm -,
30 Y,te# R,Select)      7LGBL                          Legacy Sec,u
re I,,8LGBM                          Legacy Sec,u
re I,(Eli,e)            8LGWL                          TrueTerm -,
10 Y,,3                              TrueTerm -,
15 Y,,4                              TrueTerm -,
20 Y,,5                              TrueTerm -,
30 Y,,7LGWM                          TrueTerm -,
10 Y,te# R,Sel/WA)      3                              TrueTerm -,
15 Y,te# R,Sel/WA)      4                              TrueTerm -,
20 Y,te# R,Sel/WA)      5                              TrueTerm -,
30 Y,te# R,Sel/WA)      7LIBB           LIBB           Passport 2,0
Plu,featu,e             K                              Passport 3,0
Plu,featu,e             MLIBP                          Passport 2,0
Plu,featu,e  Elite      K                              Passport 3,0
Plu,featu,e  Elite      MLINN           LNNA           LGUL  (201,2
),,8                              LGUL (2012,)
- p,,PLINP                          LGUL  (201,2
/ P,,8                              LGUL (2012,)
- p,(P+),PLNEN                          LifeElemen,t
(SM,m - 1,Year         3Compulife Historical Data - May 2012,
,,June 9# 2012Product Code   Company Code   Product N,a
me,,Category                              LifeElem,e
nt (,erm -,15 Year         4                              LifeElem,e
nt (,erm -,20 Year         5                              LifeElem,e
nt (,erm -,30 Year         7LNEP                          LifeElem,e
nt (,erm -,10 (P+)         3                              LifeElem,e
nt (,erm -,15 (P+)         4                              LifeElem,e
nt (,erm -,20 (P+)         5                              LifeElem,e
nt (,erm -,30 (P+)         7LYNN           LNLI           LGUL  (2,0
09),,8                              LGUL (20,0
9) -,,PLYNP                          LGUL  (2,0
09 /,,8                              LGUL (20,0
9) -,(P+,PLYYN                          LifeElem,e
nt (,erm -,10 Year         3                              LifeElem,e
nt (,erm -,15 Year         4                              LifeElem,e
nt (,erm -,20 Year         5                              LifeElem,e
nt (,erm -,30 Year         7LYYP                          LifeElem,e
nt (,erm -,10 (P+)         3                              LifeElem,e
nt (,erm -,15 (P+)         4                              LifeElem,e
nt (,erm -,20 (P+)         5                              LifeElem,e
nt (,erm -,30 (P+)         7MADI           MADI           Legacy S,e
lect,fit W,ole Life        8MELI           METL           Guarante,e
d Le,(Ra,id eUW)         3                              Guarante,e
d Le,(Ra,id eUW)         4                              Guarante,e
d Le,(Ra,id eUW)         5MELP                          GLT 10,(
R+ S,,3                              GLT 15,(
R+ S,eUW),4                              GLT 20,(
R+ S,eUW),5MHLI                          Guarante,e
d Le,,3                              Guarante,e
d Le,,4                              Guarante,e
d Le,,5MHLP                          GLT 10,(
P+ E,td+),3                              GLT 15,(
P+ E,td+),4                              GLT 20,(
P+ E,td+),5MIDL           MIDT           Premier,C
S4 -,rm,3                              Premier,C
S4 -,rm,4                              Premier,C
S4 -,rm,5                              Premier,C
S4 -,rm,7                              XL-DB2,
,,($25K)      8                              XL-DB2 -,
p100,,($25K)      PMIDP                          Premier,C
S4 -,rm (P,)               3                              Premier,C
S4 -,rm (P,)               4                              Premier,C
S4 -,rm (P,)               5                              Premier,C
S4 -,rm (P,us)             7                              XL-DB2,
,,P+ ($25K)      8                              XL-DB2 -,
p100,,P+ ($25K)      PMIEL                          Executiv,e
CS3,Term,3                              Executiv,e
CS3,Term,4                              Executiv,e
CS3,Term,5                              XL-DB2,
,,($250K)      8                              XL-DB2 -,
p100,,($250K)      PMIEP                          Executiv,e
CS3,(P+),3                              Executiv,e
CS3,(P+),4Compulife Historical Data - May 2012,
,,June 9# 2012Product Code   Company Code   Product,
Name,,Category                              Execut,i
ve C,r (P+,5                              XL-DB2,
,,P+ ($250K)      8                              XL-DB2,
- p1,,P+ ($250K)      PMIFL                          Essent,i
al G,L 2,($25K)      8                              Essent,i
al G,L 2 -,1 pay ($25K)      O                              Essent,i
al G,L 2 -,p100  ($25K)      P                              Essent,i
al G,L 2 -,p65   ($25K)      Q                              Essent,i
al G,L 2 -,20p   ($25K)      R                              Essent,i
al G,L 2 -,10p   ($25K)      SMIFP                          Essent,i
al G,L 2,P+ ($25K)      8                              Essent,i
al G,L 2 -,1p P+ ($25K)      O                              Essent,i
al G,L - p,00 P+ ($25K)      P                              Essent,i
al G,L 2 -,65 P+ ($25K)      Q                              Essent,i
al G,L 2-2,p P+ ($25K)      R                              Essent,i
al G,L 2-1,p  P+ ($25K)      SMIGL                          Essent,i
al G,L 2,($250K)      8                              Essent,i
al G,L 2 -,1p   ($250K)      O                              Essent,i
al G,L 2 -,p100 ($250K)      P                              Essent,i
al G,L 2 -,p65  ($250K)      Q                              Essent,i
al G,L 2 -,20p  ($250K)      R                              Essent,i
al G,L 2 -,10p  ($250K)      SMIGP                          Essent,i
al G,L 2,P+ ($250K)      8                              Essent,i
al G,L 2 -,1p P+($250K)      O                              Essent,i
al G,L -p1,0 P+ ($250K)      P                              Essent,i
al G,L 2-p,5 P+ ($250K)      Q                              Essent,i
al G,L 2-2,p P+ ($250K)      R                              Essent,i
al G,L 2-1,p P+ ($250K)      SMINN           MINM           Advant,a
ge E,ife -,5 Year            2                              Advant,a
ge E,ife -,10 Year           3                              Advant,a
ge E,ife -,15 Year           4                              Advant,a
ge E,ife -,20 Year           5                              Advant,a
ge E,ife -,30 Year           7MINP                          Advant,a
ge E,5 Ye,r (Plus)          2                              Advant,a
ge E,10 Y,ar (Plus)         3                              Advant,a
ge E,15 Y,ar (Plus)         4                              Advant,a
ge E,20 Y,ar (Plus)         5                              Advant,a
ge E,30 Y,ar (Plus)         7MLUE           METL           Guaran,t
eed,L,8MLUP                          Guaran,t
eed,L (El,te)               8MOTB           MOTO           Value,T
erm,ear,Pfd Best)         3                              Value,T
erm,ear,Pfd Best)         4                              Value,T
erm,ear,Pfd Best)         5                              Value,T
erm,ear,Pfd Best)         7MOTO                          Value,T
erm,ear P,an                3                              Value,T
erm,ear P,an                4                              Value,T
erm,ear P,an                5                              Value,T
erm,ear P,an                7MOTP                          Value,T
erm,ear,Pfd Plus)         3                              Value,T
erm,ear,Pfd Plus)         4                              Value,T
erm,ear,Pfd Plus)         5                              Value,T
erm,ear,Pfd Plus)         7Compulife Historical Data - May 2012,
,,June 9# 2012Product Code   Company Code   Produ,c
t Na,,CategoryMTGN           MASM           Vant,a
ge T,,3                              Vant,a
ge T,,5MTGP                          Vant,a
ge T,us),3                              Vant,a
ge T,us),5MTLI           METL           Guar,a
ntee,m 10,3                              Guar,a
ntee,m 15,4                              Guar,a
ntee,m 20,5                              Guar,a
ntee,m 30,7MTLP                          GLT,1
0  (,R+ St,+)                  3                              GLT,1
5  (,R+ St,+)                  4                              GLT,2
0  (,R+ St,+)                  5                              GLT,3
0  (,R+ St,+)                  7MTRP           MTRU           Sele,c
Term,rred,lus)                3                              Sele,c
Term,rred,lus)                4                              Sele,c
Term,rred,lus)                5                              Sele,c
Term,rred,lus)                7MTRU                          Sele,c
Term,J# OR,3                              Sele,c
Term,J# OR,4                              Sele,c
Term,J# OR,5                              Sele,c
Term,J# OR,7MTSP                          Sele,c
Term,rred,lus)                3                              Sele,c
Term,rred,lus)                4                              Sele,c
Term,rred,lus)                5                              Sele,c
Term,rred,lus)                7MTSU                          Sele,c
Term,,3                              Sele,c
Term,,4                              Sele,c
Term,,5                              Sele,c
Term,,7MULE           METR           Guar,a
ntee,UL,8MULP                          Guar,a
ntee,UL (,lite)               8NATV           NATI           ART,-
Ann,le Te,m                   1                              GL-1,0
- 1,l Ter,3                              GL-1,5
- 1,l Ter,4NATW                          ART,-
Ann,le Te,m (Elite Pfd)       1                              GL-1,0
- 1,ite P,eferred)            3                              GL-1,5
- 1,ite P,eferred)            4NDGA           NORA           ADDv,a
ntag,,3                              ADDv,a
ntag,,4                              ADDv,a
ntag,,5                              ADDv,a
ntag,,7NDGP                          ADDv,a
ntag,r Pre,erred)              3                              ADDv,a
ntag,r Pre,erred)              4                              ADDv,a
ntag,r Pre,erred)              5                              ADDv,a
ntag,r Pre,erred)              7NEGA                          Cust,o
m Gu,6,($25K)      8                              Cust,o
m Gu,6 -,pay    ($25K)      O                              Cust,o
m Gu,6 -,100     ($25K)      P                              Cust,o
m Gu,6 -,65      ($25K)      Q                              Cust,o
m Gu,6 -,0p      ($25K)      R                              Cust,o
m Gu,6 -,0p      ($25K)      SNEGP                          Cust,o
m Gu,6,P+ ($25K)      8Compulife Historical Data - May 20,1
2,,June 9# 2012Product Code   Company Code   Pro,d
uct,,Category                              Cu,s
tom,en 6,1 pay P+ ($25K)      O                              Cu,s
tom,en 6,p100  P+ ($25K)      P                              Cu,s
tom,en 6,p65   P+ ($25K)      Q                              Cu,s
tom,en 6,20p   P+ ($25K)      R                              Cu,s
tom,en 6,10p   P+ ($25K)      SNFGA                          Cu,s
tom,en 6,($250K)      8                              Cu,s
tom,en 6,1 pay   ($250K)      O                              Cu,s
tom,en 6,p100    ($250K)      P                              Cu,s
tom,en 6,p65     ($250K)      Q                              Cu,s
tom,en 6,20p     ($250K)      R                              Cu,s
tom,en 6,10p     ($250K)      SNFGP                          Cu,s
tom,en 6,P+ ($250K)      8                              Cu,s
tom,en 6,1 pay P+($250K)      O                              Cu,s
tom,en 6,p100 P+ ($250K)      P                              Cu,s
tom,en 6,p65  P+ ($250K)      Q                              Cu,s
tom,en 6,20p  P+ ($250K)      R                              Cu,s
tom,en 6,10p  P+ ($250K)      SNGTV           NATI           GL,-
20 -,vel T,rm                    5NGTW                          GL,-
20 -,Elite,Preferred)            5NOTN           NORM           TT,
Term,r Ter,for 10 Years         1                              TT,
Leve,(issu,ages 51+)            5NOTP                          TT,
Term,r for,10 Yrs (Premier)      1                              TT,
Leve,(Prem,er NT/ages 51+)       5NOWM                          TT,
Term,r R &,C Term                1                              TT,
Leve,,3                              TT,
Leve,,5NOWP                          TT,
Term,r R &,C  (Premier NT)       1                              TT,
Leve,(Prem,er NT)                3                              TT,
Leve,(Prem,er NT)                5NOYN                          TT,
Leve,(NY),5NOYP                          TT,
Leve,(Prem,er NT / NY)           5NPGA           NORA           Gu,a
rant,IUL2,($250K)      8                              Gu,a
rant,IUL2,p100    ($250K)      PNPGP                          Gu,a
rant,IUL2,P+ ($250K)      8                              Gu,a
rant,IUL2,p100 P+ ($250K)      PNTFA                          Te,r
mGUL,,($25K)       8                              Te,r
mGUL,00 no,lapse UL ($25K)       PNTFP                          Te,r
mGUL,(,25K/Super)            8                              Te,r
mGUL,00  (,25K/Super)            PNTGA                          Te,r
mGUL,,($250K)      8                              Te,r
mGUL,00 no,lapse UL ($250K)      PNTGP                          Te,r
mGUL,(,250K/Super)           8                              Te,r
mGUL,00  (,250K/Super)           PNTWL           NATW           Yo,u
rLif,Year,erm II                3                              Yo,u
rLif,Year,erm II                4                              Yo,u
rLif,Year,erm II                5                              Yo,u
rLif,Year,erm II                7NTWP                          Yo,u
rLif,Year,erm II  (Pfd+)        3                              Yo,u
rLif,Year,erm II  (Pfd+)        4                              Yo,u
rLif,Year,erm II  (Pfd+)        5                              Yo,u
rLif,Year,erm II  (Pfd+)        7Compulife Historical Data - May,2
012,,June 9# 2012Product Code   Company Code   P,r
oduc,,CategoryNTXV           NATI,L
-20,evel,erm                     FNTXW,L
-20,(Elit,Preferred)             FNTZV,L
-20,evel,erm  (NY)               FNTZW,L
-20,(Elit,Preferred/NY)          FNUGA           NORA,G
uara,r IUL,($25K)      8,G
uara,r IUL,- p100     ($25K)      PNUGP,G
uara,r IUL,P+ ($25K)      8,G
uara,r IUL,- p100  P+ ($25K)      PNVWL           NATW,Y
ourL,e Gua,antee UL - to 121       8,Y
ourL,e Gua,antee UL - to 100       E,Y
ourL,e Gua,antee UL - to 105       G,Y
ourL,e Gua,antee UL - to 110       H,Y
ourL,e Gua,antee UL - 1 Pay        O,Y
ourL,e Gua,antee UL - 20 Pay       R,Y
ourL,e Gua,antee UL - 10 Pay       SNVWP,Y
ourL,e UL,to 121 (Pfd Plus)      8,Y
ourL,e UL,to 100 (Pfd Plus)      E,Y
ourL,e UL,to 105 (Pfd Plus)      G,Y
ourL,e UL,to 110 (Pfd Plus)      H,Y
ourL,e UL,1 Pay  (Pfd Plus)      O,Y
ourL,e UL,20 Pay (Pfd Plus)      R,Y
ourL,e UL,10 Pay (Pfd Plus)      SNXTV           NATI,L
-15,evel,erm                     FNXTW,L
-15,(Elit,Preferred)             FNYLA           NEWY,Y
CT -,ate P,emium Term              1,F
ive,,2NYLP,Y
CT I,e Pre,ium Term (Sel Pfd)      1,F
ive,(Sele,t Preferred)            2NYLS,Y
CT -,te Pr,mium Term (Smoker)      1NYMA,1
0 Ye,rm (2,LCT)                    3,1
5 Ye,rm (1,LCT)                    4,2
0 Ye,rm (2,LCT)                    5NYMP,1
0 Ye,rm (1,LCT) (Select Pfd)       3,1
5 Ye,rm (1,LCT) (Select Pfd)       4,2
0 Ye,rm (2,LCT) (Select Pfd)       5NYTV           NATI,G
L-10,Level,Term  (NY)              3,G
L-15,Level,Term  (NY)              4,G
L-20,Level,Term  (NY)              5NYTW,G
L-10,(Eli,e Preferred/NY)         3,G
L-15,(Eli,e Preferred/NY)         4,G
L-20,(Eli,e Preferred/NY)         5NYWL           NATW,Y
ourL,e UL,to 121  (NY)           8,Y
ourL,e Gua,antee -to 105 (NY)      G,Y
ourL,e Gua,antee -to 110 (NY)      HNYWP,Y
ourL,e UL,to 121  (P+/NY)        8,Y
ourL,e UL,to 105 (P+ / NY)       G,Y
ourL,e UL,to 110 (P+ / NY)       HNYYA           NEWY,F
ive,(NY),2NYYP,F
